po_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,status,is_delayed,total_amount,payment_terms
318,58,7,2023-10-03,2023-10-29,2023-10-28,Delivered,0,26007345.69,Net60
319,65,7,2024-11-28,2024-12-13,2024-12-12,Delivered,0,728871.69,Immediate
320,72,9,2024-03-26,2024-04-08,2024-04-09,Delivered,0,298040.15,Net60
321,7,7,2024-08-07,2024-09-03,2024-09-02,Delivered,0,25754138.52,Immediate
322,7,9,2023-10-25,2023-12-05,2023-12-05,Delivered,0,41028.48,Net90
323,33,3,2022-12-02,2022-12-18,2022-12-17,Delivered,0,13685212.75,Immediate
324,22,7,2024-11-13,2024-12-06,2024-12-17,Delivered,1,3590169.12,Net60
325,41,6,2022-11-29,2023-02-05,2023-02-06,Delivered,0,14106200.89,Net60
326,34,5,2023-02-20,2023-03-03,2023-03-02,Delivered,0,316044.11,Immediate
327,70,4,2023-05-03,2023-05-13,2023-05-15,Delivered,0,327579.0,Net30
328,62,1,2023-05-17,2023-08-01,2023-08-01,Delivered,0,158407.72,Net90
329,12,4,2022-03-17,2022-03-22,2022-03-23,Delivered,0,2389.0,Net30
330,41,1,2024-05-03,2024-07-02,2024-07-02,Delivered,0,2086521.61,Net90
331,31,10,2024-01-25,2024-02-12,2024-02-14,Delivered,0,8836233.28,Immediate
332,29,7,2022-10-03,2022-10-11,2022-10-12,Delivered,0,2886646.6,Net30
333,8,4,2024-12-19,2025-01-16,,Pending,0,2850614.09,Net90
334,16,4,2022-09-23,2022-10-09,2022-10-11,Delivered,0,1538323.1,Net60
335,54,5,2023-08-18,2023-10-04,2023-10-03,Delivered,0,3788572.28,Immediate
336,3,4,2024-04-27,2024-05-09,2024-05-09,Delivered,0,226314.96,Net90
337,19,8,2022-05-19,2022-05-26,2022-05-27,Delivered,0,621084.32,Net90
338,74,4,2023-12-01,2023-12-14,2023-12-13,Delivered,0,129370.88,Net90
339,16,10,2024-09-08,2024-09-28,2024-09-28,Delivered,0,19643356.56,Net90
340,21,8,2024-08-05,2024-08-19,2024-08-18,Delivered,0,18979367.12,Net90
341,12,3,2022-02-08,2022-02-13,2022-02-14,Delivered,0,76238.7,Net30
342,77,10,2023-11-26,2023-12-19,2023-12-19,Delivered,0,3469224.26,Net90
343,16,8,2023-10-07,2023-10-24,2023-10-23,Delivered,0,2454023.74,Net90
344,60,4,2023-03-19,2023-04-02,2023-04-10,Delivered,1,325569.31,Immediate
345,3,2,2024-11-02,2024-11-13,2024-11-13,Delivered,0,6260484.73,Net90
346,56,8,2022-10-21,2022-11-03,2022-11-03,Delivered,0,1049188.4,Immediate
347,67,4,2024-12-05,2024-12-19,2024-12-18,Delivered,0,10428039.07,Net30
348,16,10,2022-07-31,2022-08-15,2022-08-16,Delivered,0,1096744.33,Net90
349,68,8,2023-02-15,2023-02-21,2023-02-22,Delivered,0,3570748.86,Net60
350,28,2,2022-11-19,2022-12-01,2022-12-13,Delivered,1,137622.69,Net90
351,32,4,2023-10-15,2023-11-06,2023-11-06,Delivered,0,3189637.95,Immediate
352,19,9,2022-04-14,2022-04-19,2022-04-18,Delivered,0,181453.44,Immediate
353,75,5,2024-03-13,2024-03-27,2024-03-29,Delivered,0,689309.14,Net30
354,59,2,2024-08-11,2024-10-16,2024-10-15,Delivered,0,12166183.31,Net90
355,27,7,2024-01-15,2024-02-08,2024-02-09,Delivered,0,8746.4,Immediate
356,73,1,2022-08-20,2022-08-30,2022-08-30,Delivered,0,8965148.94,Net30
357,46,6,2024-04-10,2024-04-29,2024-04-30,Delivered,0,186432.33,Net90
358,3,5,2024-12-27,2025-01-15,,Pending,0,1545686.16,Net60
359,50,1,2024-06-01,2024-06-27,2024-06-28,Delivered,0,72944.67,Net30
360,78,5,2024-09-23,2024-10-06,2024-10-10,Delivered,1,1273504.95,Net30
361,59,7,2022-08-11,2022-09-11,2022-09-12,Delivered,0,77142.92,Net60
362,68,8,2022-10-12,2022-10-23,2022-10-22,Delivered,0,625405.05,Net90
363,5,6,2024-03-09,2024-03-25,2024-03-25,Delivered,0,624921.66,Net90
364,80,6,2024-06-09,2024-06-26,2024-06-25,Delivered,0,14294954.22,Net90
365,77,2,2022-05-08,2022-05-22,2022-05-21,Delivered,0,5637678.77,Net30
366,18,3,2023-04-27,2023-05-16,2023-05-17,Delivered,0,27718602.92,Net60
367,2,3,2024-08-30,2024-09-13,2024-09-14,Delivered,0,4209590.87,Net60
368,8,7,2022-10-03,2022-10-14,2022-10-24,Delivered,1,39630.56,Immediate
369,21,6,2024-07-22,2024-08-06,2024-08-08,Delivered,0,6912189.82,Immediate
370,29,2,2024-02-27,2024-03-08,2024-03-07,Delivered,0,977705.59,Net90
371,6,10,2024-04-21,2024-05-18,2024-05-17,Delivered,0,964815.83,Immediate
372,6,6,2022-06-13,2022-06-26,2022-06-27,Delivered,0,42079.05,Net30
373,61,8,2023-05-18,2023-05-31,2023-05-30,Delivered,0,22011044.71,Net90
374,33,5,2024-12-31,2025-01-17,,Pending,0,358338.7,Net90
375,33,6,2023-08-16,2023-08-25,2023-08-26,Delivered,0,23150240.78,Net60
376,16,4,2022-04-16,2022-05-03,2022-05-02,Delivered,0,10824.13,Net30
377,59,7,2023-07-24,2023-08-14,2023-08-21,Delivered,1,1741075.2,Net60
378,42,9,2022-11-06,2022-12-08,2022-12-23,Delivered,1,2769311.38,Net30
379,55,8,2023-12-04,2023-12-16,2023-12-16,Delivered,0,9892615.14,Immediate
380,37,4,2022-12-09,2022-12-24,2023-01-06,Delivered,1,191792.18,Net60
381,6,4,2024-08-08,2024-08-26,2024-08-26,Delivered,0,11714101.04,Immediate
382,47,6,2022-01-25,2022-02-17,2022-02-25,Delivered,1,9500.24,Net90
383,25,7,2024-06-03,2024-06-24,2024-06-25,Delivered,0,1389498.21,Immediate
384,62,8,2024-08-02,2024-09-05,2024-09-05,Delivered,0,1092591.6,Net30
385,67,9,2022-01-18,2022-02-14,2022-02-18,Delivered,1,715420.19,Net90
386,50,9,2023-01-31,2023-02-12,2023-02-11,Delivered,0,475063.68,Net30
387,76,4,2022-09-03,2022-09-13,2022-09-15,Delivered,0,5602122.36,Net60
388,42,1,2023-06-03,2023-06-26,2023-07-06,Delivered,1,2204191.7,Net90
389,9,1,2023-06-12,2023-07-13,2023-07-21,Delivered,1,242971.64,Immediate
390,55,2,2022-05-23,2022-05-31,2022-06-02,Delivered,0,394290.66,Immediate
391,11,8,2023-03-24,2023-04-02,2023-04-04,Delivered,0,43862.55,Net30
392,39,6,2022-05-25,2022-06-13,2022-06-15,Delivered,0,878466.04,Net30
393,66,5,2024-03-10,2024-03-15,2024-03-17,Delivered,0,5067236.98,Immediate
394,73,5,2022-05-24,2022-06-05,2022-06-19,Delivered,1,19608775.24,Net90
395,22,9,2023-09-13,2023-10-02,2023-10-01,Delivered,0,924764.29,Net90
396,44,5,2023-02-20,2023-03-01,2023-03-10,Delivered,1,2950487.52,Net30
397,66,10,2024-01-06,2024-01-13,2024-01-15,Delivered,0,79320.44,Net30
398,32,2,2023-05-04,2023-06-30,2023-07-11,Delivered,1,947947.13,Net90
399,65,8,2022-03-29,2022-04-11,2022-04-13,Delivered,0,19847349.18,Net30
400,39,9,2022-03-17,2022-04-08,2022-04-07,Delivered,0,612176.47,Net30
401,10,4,2022-12-19,2023-01-04,2023-01-03,Delivered,0,25932052.15,Net30
402,23,9,2022-08-06,2022-08-18,2022-08-18,Delivered,0,5089697.51,Immediate
403,27,4,2023-10-27,2023-11-14,2023-11-15,Delivered,0,519642.88,Net60
404,4,1,2023-11-19,2023-11-28,2023-11-30,Delivered,0,214700.86,Net60
405,77,7,2022-03-25,2022-04-05,2022-04-07,Delivered,0,53627.5,Immediate
406,30,8,2022-06-15,2022-06-22,2022-06-26,Delivered,1,1963190.54,Immediate
407,24,3,2022-09-17,2022-10-02,2022-10-04,Delivered,0,105238.12,Net30
408,13,9,2023-01-04,2023-01-30,2023-02-14,Delivered,1,594082.74,Net30
409,55,5,2024-12-21,2025-01-02,,Pending,0,503642.48,Net60
410,19,10,2022-08-19,2022-08-30,2022-09-01,Delivered,0,1187666.92,Net30
411,36,5,2022-04-21,2022-05-02,2022-05-04,Delivered,0,10949661.38,Net30
412,40,5,2022-04-18,2022-06-25,2022-06-24,Delivered,0,1088900.34,Net90
413,39,4,2024-05-08,2024-05-21,2024-05-22,Delivered,0,223652.85,Net60
414,55,2,2022-07-20,2022-07-26,2022-07-26,Delivered,0,1511976.72,Immediate
415,17,9,2022-04-22,2022-05-10,2022-05-12,Delivered,0,1783372.61,Net60
416,30,7,2024-01-05,2024-01-24,2024-01-24,Delivered,0,9813899.51,Immediate
417,1,5,2024-07-28,2024-08-15,2024-08-22,Delivered,1,5038442.27,Net60
418,43,7,2022-06-27,2022-07-16,2022-07-16,Delivered,0,366567.61,Net60
419,31,3,2023-05-23,2023-06-03,2023-06-03,Delivered,0,106184.97,Net30
420,10,2,2022-03-24,2022-04-14,2022-04-13,Delivered,0,26218293.01,Net30
421,16,5,2024-07-15,2024-07-29,2024-08-13,Delivered,1,384394.72,Net60
422,73,2,2022-07-05,2022-07-12,2022-07-12,Delivered,0,4062341.76,Net60
423,25,8,2024-04-10,2024-04-24,2024-04-26,Delivered,0,5817791.07,Net30
424,6,6,2024-02-28,2024-03-25,2024-03-24,Delivered,0,171788.46,Net60
425,26,6,2022-06-15,2022-07-05,2022-07-04,Delivered,0,162914.29,Immediate
426,73,8,2024-01-19,2024-01-31,2024-02-01,Delivered,0,2420967.72,Net60
427,8,5,2022-10-11,2022-11-25,2022-11-25,Delivered,0,372407.43,Net90
428,67,4,2024-10-28,2024-11-21,2024-11-20,Delivered,0,1827455.49,Net30
429,66,1,2024-08-20,2024-08-28,2024-08-29,Delivered,0,44056893.13,Net30
430,13,2,2023-01-21,2023-02-20,2023-02-25,Delivered,1,3761111.34,Net60
431,27,1,2023-07-20,2023-08-18,2023-08-31,Delivered,1,3174864.99,Net90
432,79,9,2024-05-10,2024-05-26,2024-05-27,Delivered,0,356273.82,Net60
433,57,3,2024-11-30,2024-12-12,2024-12-13,Delivered,0,572944.04,Immediate
434,60,2,2024-07-26,2024-08-06,2024-08-21,Delivered,1,5068714.71,Net90
435,8,6,2022-04-07,2022-05-08,2022-05-08,Delivered,0,249938.0,Net60
436,38,7,2022-11-27,2022-12-06,2022-12-14,Delivered,1,619404.88,Net30
437,45,8,2023-10-12,2023-11-05,2023-11-15,Delivered,1,471958.74,Net30
438,45,6,2022-02-21,2022-03-09,2022-03-09,Delivered,0,528750.77,Net90
439,1,2,2023-08-29,2023-10-14,2023-10-14,Delivered,0,16121769.15,Immediate
440,46,3,2022-03-24,2022-04-03,2022-04-04,Delivered,0,2950255.13,Net90
441,64,6,2022-04-23,2022-06-18,2022-06-19,Delivered,0,16286432.89,Immediate
442,32,10,2022-06-28,2022-08-07,2022-08-06,Delivered,0,526029.0,Immediate
443,75,1,2024-01-28,2024-02-28,2024-03-09,Delivered,1,847260.0,Immediate
444,6,3,2024-05-01,2024-05-26,2024-05-28,Delivered,0,884538.69,Net30
445,43,6,2022-10-22,2022-11-06,2022-11-07,Delivered,0,1199356.6,Net90
446,39,1,2024-04-28,2024-05-11,2024-05-11,Delivered,0,3821204.89,Net90
447,7,3,2023-09-15,2023-10-06,2023-10-21,Delivered,1,6479172.55,Immediate
448,77,7,2022-09-12,2022-09-30,2022-10-02,Delivered,0,26394.1,Net90
449,8,3,2024-10-06,2024-12-07,2024-12-09,Delivered,0,2610136.23,Net30
450,2,2,2023-06-16,2023-06-30,2023-07-08,Delivered,1,135906.82,Net30
451,35,5,2023-07-13,2023-07-23,2023-07-24,Delivered,0,211475.04,Net60
452,29,4,2023-01-11,2023-01-26,2023-01-26,Delivered,0,659859.74,Net90
453,57,3,2023-07-10,2023-07-23,2023-07-22,Delivered,0,795929.07,Net60
454,73,8,2024-11-27,2024-12-07,2024-12-09,Delivered,0,43666.49,Net60
455,56,2,2024-10-27,2024-11-04,2024-11-03,Delivered,0,87940.84,Net60
456,6,3,2022-02-05,2022-02-24,2022-02-25,Delivered,0,1696773.59,Net90
457,42,9,2022-12-19,2023-03-07,2023-03-21,Delivered,1,158933.04,Net60
458,3,3,2022-09-24,2022-10-22,2022-10-21,Delivered,0,386783.02,Net30
459,28,6,2022-03-09,2022-03-27,2022-03-26,Delivered,0,1366180.01,Net30
460,56,2,2022-07-17,2022-07-31,2022-07-31,Delivered,0,977194.46,Net90
461,60,2,2022-03-01,2022-03-09,2022-03-10,Delivered,0,6086274.98,Net60
462,21,10,2024-10-31,2024-11-11,2024-11-10,Delivered,0,9161687.08,Net30
463,40,7,2022-07-22,2022-08-21,2022-08-23,Delivered,0,796523.59,Net90
464,31,6,2024-02-17,2024-02-29,2024-03-02,Delivered,0,250902.34,Net60
465,36,8,2024-10-12,2024-10-24,2024-10-23,Delivered,0,2475974.67,Net90
466,76,8,2024-06-28,2024-07-10,2024-07-12,Delivered,0,921989.04,Immediate
467,69,1,2024-01-23,2024-02-01,2024-02-03,Delivered,0,1746471.94,Net30
468,13,8,2022-09-02,2022-09-17,2022-09-16,Delivered,0,698287.86,Net60
469,63,7,2023-11-25,2023-12-02,2023-12-04,Delivered,0,3364843.25,Net90
470,16,4,2024-03-30,2024-04-12,2024-04-14,Delivered,0,941258.82,Net30
471,29,7,2023-05-29,2023-06-10,2023-06-10,Delivered,0,414243.0,Net30
472,29,1,2024-10-17,2024-10-31,2024-11-02,Delivered,0,16501522.34,Net30
473,70,7,2022-06-06,2022-06-21,2022-06-23,Delivered,0,8097149.29,Immediate
474,11,4,2024-10-01,2024-10-09,2024-10-08,Delivered,0,1908001.2,Net30
475,9,7,2024-02-25,2024-03-15,2024-03-14,Delivered,0,1409314.85,Net60
476,57,6,2024-10-03,2024-10-13,2024-10-15,Delivered,0,44119.92,Immediate
477,47,2,2024-08-20,2024-09-17,2024-09-19,Delivered,0,13812337.2,Net90
478,70,7,2023-10-19,2023-10-27,2023-10-27,Delivered,0,1592323.32,Net30
479,67,4,2023-11-30,2023-12-19,2023-12-20,Delivered,0,28494619.6,Net60
480,37,9,2023-05-23,2023-06-17,2023-06-18,Delivered,0,1501487.31,Net90
481,58,2,2022-03-18,2022-04-14,2022-04-16,Delivered,0,18676328.52,Immediate
482,3,8,2023-10-23,2023-11-13,2023-11-12,Delivered,0,30188105.42,Net90
483,24,9,2022-12-08,2022-12-31,2023-01-02,Delivered,0,255737.3,Net60
484,61,6,2023-08-12,2023-08-22,2023-08-24,Delivered,0,27155565.84,Net30
485,52,6,2023-11-21,2023-12-03,2023-12-05,Delivered,0,167638.8,Net90
486,71,5,2024-10-30,2024-11-06,2024-11-07,Delivered,0,454419.45,Net60
487,21,8,2022-02-08,2022-02-20,2022-02-20,Delivered,0,330903.17,Immediate
488,52,7,2023-07-03,2023-07-23,2023-07-25,Delivered,0,48010.64,Net60
489,79,7,2024-01-17,2024-02-02,2024-02-03,Delivered,0,44561325.6,Net30
490,26,7,2023-02-21,2023-03-17,2023-03-18,Delivered,0,1356220.83,Immediate
491,10,5,2023-05-04,2023-05-13,2023-05-13,Delivered,0,1006905.77,Immediate
492,9,4,2024-05-14,2024-06-19,2024-06-26,Delivered,1,4285181.1,Net30
493,25,9,2024-09-22,2024-10-16,2024-10-20,Delivered,1,3728103.06,Immediate
494,2,2,2024-01-15,2024-02-08,2024-02-10,Delivered,0,479784.49,Net30
495,6,3,2024-12-04,2024-12-26,2024-12-27,Delivered,0,25587.69,Net30
496,27,6,2023-10-04,2023-10-27,2023-11-10,Delivered,1,382062.37,Net60
497,68,4,2023-07-17,2023-07-25,2023-07-24,Delivered,0,12046850.7,Immediate
498,43,1,2024-08-30,2024-09-23,2024-09-23,Delivered,0,11927420.45,Net30
499,22,3,2022-04-22,2022-05-16,2022-05-16,Delivered,0,1666455.19,Net30
500,23,5,2024-12-31,2025-01-24,,Pending,0,840694.98,Net30
501,10,2,2023-04-28,2023-05-10,2023-05-10,Delivered,0,1805146.07,Immediate
502,16,2,2022-03-11,2022-03-23,2022-04-07,Delivered,1,1015955.33,Net90
503,28,5,2024-05-15,2024-06-03,2024-06-03,Delivered,0,10315337.09,Net90
504,61,10,2024-07-17,2024-08-02,2024-08-02,Delivered,0,25101.97,Net60
505,59,1,2023-09-18,2023-10-24,2023-10-24,Delivered,0,1788995.43,Net60
506,23,7,2023-06-18,2023-07-01,2023-07-02,Delivered,0,108499.88,Net90
507,9,2,2023-01-08,2023-01-26,2023-01-26,Delivered,0,293634.45,Net60
508,9,10,2022-07-02,2022-09-01,2022-09-10,Delivered,1,3631134.63,Net30
509,39,1,2022-01-29,2022-02-20,2022-02-22,Delivered,0,2220560.88,Net60
510,58,8,2023-06-30,2023-07-23,2023-07-29,Delivered,1,231109.25,Immediate
511,60,8,2023-01-05,2023-01-17,2023-01-24,Delivered,1,279146.6,Net60
512,70,10,2024-01-28,2024-02-11,2024-02-10,Delivered,0,414748.26,Immediate
513,31,10,2023-03-11,2023-03-27,2023-03-28,Delivered,0,552765.85,Net90
514,26,9,2022-04-04,2022-04-14,2022-04-16,Delivered,0,1262884.52,Net30
515,58,4,2023-01-03,2023-01-25,2023-01-27,Delivered,0,3988555.02,Net60
516,11,4,2023-06-18,2023-06-23,2023-06-28,Delivered,1,341418.32,Immediate
517,70,8,2023-08-03,2023-08-21,2023-08-22,Delivered,0,30675396.04,Immediate
518,77,6,2022-11-06,2022-11-23,2022-11-25,Delivered,0,8166107.85,Net60
519,59,2,2022-03-15,2022-05-05,2022-05-15,Delivered,1,3676812.88,Immediate
520,48,6,2024-10-06,2024-10-17,2024-10-17,Delivered,0,21300.48,Net90
521,73,10,2023-01-05,2023-01-21,2023-01-22,Delivered,0,10263524.06,Net60
522,35,8,2024-05-02,2024-05-19,2024-05-21,Delivered,0,2141381.9,Net30
523,34,3,2024-03-18,2024-04-04,2024-04-03,Delivered,0,878018.03,Immediate
524,33,4,2024-09-09,2024-09-22,2024-09-21,Delivered,0,16826734.05,Immediate
525,35,9,2023-10-28,2023-11-14,2023-11-14,Delivered,0,132170.4,Net90
526,7,3,2023-10-24,2023-11-19,2023-11-21,Delivered,0,600257.09,Immediate
527,69,5,2022-07-02,2022-07-09,2022-07-11,Delivered,0,8086347.69,Net60
528,62,6,2022-09-04,2022-09-26,2022-09-27,Delivered,0,2151142.34,Net90
529,64,4,2024-11-15,2024-12-04,2024-12-11,Delivered,1,20004198.58,Net90
530,51,3,2023-01-17,2023-02-03,2023-02-02,Delivered,0,1605303.82,Net60
531,75,4,2024-10-11,2024-10-31,2024-11-10,Delivered,1,6699986.14,Net90
532,2,9,2023-05-25,2023-06-15,2023-06-14,Delivered,0,2027547.75,Net30
533,80,2,2024-11-11,2024-11-25,2024-12-08,Delivered,1,955928.29,Net30
534,69,8,2024-10-28,2024-11-04,2024-11-06,Delivered,0,642491.9,Net30
535,11,10,2022-06-20,2022-06-28,2022-06-29,Delivered,0,529455.85,Net90
536,47,6,2023-12-01,2024-01-10,2024-01-15,Delivered,1,2089484.49,Net30
537,40,2,2022-01-12,2022-02-24,2022-02-26,Delivered,0,5668106.49,Net90
538,2,1,2024-03-19,2024-04-14,2024-04-19,Delivered,1,3013947.15,Net30
539,74,1,2023-01-21,2023-02-09,2023-02-09,Delivered,0,2758444.83,Net60
540,38,2,2022-06-26,2022-07-06,2022-07-08,Delivered,0,11454040.4,Net60
541,41,8,2024-06-30,2024-08-02,2024-08-02,Delivered,0,29360954.89,Net30
542,15,10,2022-07-30,2022-08-15,2022-08-17,Delivered,0,32150641.58,Immediate
543,41,9,2024-03-29,2024-04-21,2024-04-23,Delivered,0,196234.0,Net30
544,36,7,2024-05-14,2024-05-24,2024-05-25,Delivered,0,347833.31,Net90
545,4,4,2024-07-07,2024-07-24,2024-07-31,Delivered,1,30702493.36,Net60
546,53,7,2023-11-26,2023-12-19,2023-12-21,Delivered,0,3749871.63,Immediate
547,16,6,2024-01-08,2024-01-26,2024-01-26,Delivered,0,443450.58,Immediate
548,32,10,2022-09-22,2022-10-31,2022-11-02,Delivered,0,183445.5,Net30
549,21,2,2024-01-05,2024-01-20,2024-01-20,Delivered,0,812201.57,Net30
550,78,4,2023-04-10,2023-05-02,2023-05-10,Delivered,1,2385991.5,Net30
551,15,1,2022-04-14,2022-05-04,2022-05-06,Delivered,0,15299.14,Net30
552,37,5,2022-03-27,2022-04-29,2022-05-07,Delivered,1,232612.44,Immediate
553,55,9,2022-07-23,2022-07-29,2022-07-29,Delivered,0,1905759.61,Net30
554,24,2,2023-05-18,2023-06-14,2023-06-15,Delivered,0,111444.2,Net90
555,41,1,2024-04-29,2024-05-19,2024-06-03,Delivered,1,5471652.73,Immediate
556,38,5,2024-04-26,2024-05-13,2024-05-14,Delivered,0,1409384.67,Net30
557,40,2,2022-06-23,2022-07-12,2022-07-14,Delivered,0,36851.76,Net60
558,25,1,2022-04-29,2022-05-27,2022-05-28,Delivered,0,4970261.96,Net90
559,78,5,2022-01-17,2022-02-11,2022-02-11,Delivered,0,29618570.59,Immediate
560,56,9,2023-12-09,2023-12-24,2023-12-26,Delivered,0,350553.33,Net90
561,13,8,2024-03-09,2024-04-04,2024-04-15,Delivered,1,3276774.99,Net90
562,75,2,2024-12-03,2024-12-20,,Pending,1,63159222.42,Net90
563,67,2,2024-05-15,2024-06-14,2024-06-17,Delivered,1,1783219.77,Net30
564,39,9,2022-04-08,2022-04-30,2022-05-02,Delivered,0,2945610.64,Net90
565,34,3,2023-04-29,2023-05-24,2023-05-24,Delivered,0,24186453.68,Net60
566,74,2,2024-02-13,2024-02-28,2024-02-29,Delivered,0,307428.55,Net90
567,57,10,2024-07-19,2024-07-26,2024-07-28,Delivered,0,47311.75,Net60
568,38,7,2024-09-02,2024-09-11,2024-09-24,Delivered,1,3154470.45,Net90
569,31,9,2024-10-18,2024-11-02,2024-11-04,Delivered,0,2470893.33,Net60
570,29,8,2024-09-19,2024-10-03,2024-10-02,Delivered,0,7066990.32,Net90
571,22,10,2022-09-01,2022-09-24,2022-09-23,Delivered,0,1435826.51,Net30
572,64,3,2024-01-31,2024-02-21,2024-02-24,Delivered,1,893948.55,Immediate
573,76,3,2022-04-10,2022-05-02,2022-05-03,Delivered,0,4985499.56,Net30
574,18,2,2022-04-02,2022-04-21,2022-04-23,Delivered,0,16764882.21,Net60
575,24,4,2022-10-11,2022-11-01,2022-11-03,Delivered,0,4765572.26,Net90
576,18,4,2022-07-02,2022-07-28,2022-07-30,Delivered,0,9017153.45,Immediate
577,44,9,2023-07-23,2023-08-07,2023-08-06,Delivered,0,23534471.24,Net30
578,25,1,2023-01-30,2023-02-27,2023-02-26,Delivered,0,17195420.44,Net30
579,57,3,2022-09-04,2022-09-16,2022-09-15,Delivered,0,418723.8,Immediate
580,56,6,2022-06-23,2022-07-07,2022-07-09,Delivered,0,1819731.59,Net60
581,41,7,2024-04-29,2024-05-12,2024-05-16,Delivered,1,285118.2,Net60
582,58,8,2023-08-08,2023-09-07,2023-09-16,Delivered,1,219656.5,Net90
583,41,9,2023-01-07,2023-01-31,2023-02-09,Delivered,1,1009252.83,Net30
584,20,4,2022-04-17,2022-04-30,2022-04-30,Delivered,0,2048865.22,Immediate
585,35,8,2024-04-13,2024-04-20,2024-05-03,Delivered,1,51538.5,Net30
586,44,9,2023-05-20,2023-06-05,2023-06-05,Delivered,0,3915579.02,Net60
587,27,7,2022-10-19,2022-11-12,2022-11-14,Delivered,0,29948619.41,Net90
588,52,4,2022-12-09,2022-12-17,2022-12-19,Delivered,0,529739.09,Net90
589,61,2,2023-03-12,2023-03-26,2023-03-25,Delivered,0,1225850.73,Net30
590,64,8,2022-10-14,2022-11-14,2022-11-14,Delivered,0,11377878.39,Net90
591,36,9,2024-07-16,2024-07-24,2024-07-25,Delivered,0,13773329.29,Net60
592,35,10,2022-01-05,2022-01-18,2022-01-21,Delivered,1,12169583.16,Immediate
593,12,5,2024-03-15,2024-03-22,2024-03-21,Delivered,0,15946167.24,Immediate
594,55,3,2024-01-04,2024-01-11,2024-01-10,Delivered,0,224538.23,Net60
595,64,2,2022-02-10,2022-03-14,2022-03-14,Delivered,0,1903724.41,Net60
596,51,2,2024-10-08,2024-11-03,2024-11-13,Delivered,1,3783889.94,Immediate
597,53,7,2022-08-16,2022-09-08,2022-09-10,Delivered,0,1466825.1,Net60
598,63,7,2022-05-14,2022-05-24,2022-05-24,Delivered,0,29157132.73,Net90
599,21,2,2023-01-28,2023-02-11,2023-02-25,Delivered,1,2611375.93,Net30
600,35,3,2024-05-24,2024-06-07,2024-06-06,Delivered,0,3230101.34,Net90
601,53,8,2022-09-07,2022-09-27,2022-09-28,Delivered,0,526854.4,Net60
602,57,8,2022-04-07,2022-04-16,2022-04-18,Delivered,0,244224.77,Net30
603,41,10,2023-04-08,2023-05-11,2023-05-17,Delivered,1,328293.24,Net30
604,28,6,2022-02-27,2022-03-13,2022-03-14,Delivered,0,1662709.72,Net60
605,65,4,2023-11-29,2023-12-18,2023-12-18,Delivered,0,7355638.42,Immediate
606,64,6,2022-09-13,2022-10-07,2022-10-21,Delivered,1,633350.15,Immediate
607,78,7,2022-04-23,2022-05-09,2022-05-22,Delivered,1,164176.74,Immediate
608,14,4,2024-04-02,2024-04-15,2024-04-27,Delivered,1,17852423.52,Immediate
609,5,1,2022-07-27,2022-08-08,2022-08-07,Delivered,0,4860873.24,Net30
610,6,1,2022-01-26,2022-02-16,2022-03-03,Delivered,1,1308771.79,Immediate
611,59,2,2024-09-12,2024-10-14,2024-10-29,Delivered,1,1739813.76,Immediate
612,43,1,2024-11-16,2024-12-15,2024-12-16,Delivered,0,2154953.16,Net90
613,56,2,2023-08-20,2023-08-29,2023-09-10,Delivered,1,180007.51,Net30
614,31,6,2024-05-14,2024-05-25,2024-05-25,Delivered,0,317997.83,Immediate
615,66,9,2023-11-10,2023-11-19,2023-11-20,Delivered,0,466381.94,Net30
616,72,8,2024-10-12,2024-10-19,2024-10-25,Delivered,1,24330916.88,Net90
617,59,10,2024-02-09,2024-03-29,2024-04-02,Delivered,1,529800.25,Net90
618,59,4,2022-03-31,2022-06-08,2022-06-15,Delivered,1,2531358.94,Net60
619,12,8,2023-02-06,2023-02-10,2023-02-09,Delivered,0,2096062.2,Net30
620,13,5,2023-11-25,2024-01-17,2024-01-17,Delivered,0,2163881.38,Net30
621,21,2,2022-10-23,2022-11-07,2022-11-07,Delivered,0,32695662.36,Immediate
622,60,4,2023-05-16,2023-06-03,2023-06-03,Delivered,0,2782214.24,Net60
623,19,7,2022-04-20,2022-04-29,2022-04-29,Delivered,0,1181719.52,Immediate
624,47,2,2022-05-13,2022-06-02,2022-06-03,Delivered,0,7469461.43,Immediate
625,68,9,2024-10-10,2024-10-18,2024-10-17,Delivered,0,2413267.91,Net60
626,18,10,2024-03-21,2024-04-05,2024-04-07,Delivered,0,13735485.58,Net60
627,20,7,2022-06-22,2022-07-07,2022-07-07,Delivered,0,3454743.0,Immediate
628,80,5,2024-08-15,2024-08-29,2024-08-31,Delivered,0,780111.6,Net90
629,8,5,2022-06-05,2022-07-14,2022-07-13,Delivered,0,298620.42,Net30
630,77,8,2024-01-08,2024-01-17,2024-01-23,Delivered,1,1089442.81,Net90
631,46,2,2023-01-26,2023-02-12,2023-02-13,Delivered,0,344917.72,Immediate
632,47,1,2024-04-10,2024-05-16,2024-05-29,Delivered,1,226989.37,Net60
