shipment_id,order_id,warehouse_id,shipment_partner,ship_date,expected_delivery_date,actual_delivery_date,is_delayed,transit_days,destination_region,shipment_status,vehicle_type
296,375,2,BlueDart,2023-05-14,2023-05-23,2023-05-21,0,7,Central,Delivered,Rail
297,376,6,BlueDart,2022-05-06,2022-05-11,2022-05-11,0,5,West,Delivered,Van
298,377,7,Ekart,2024-04-01,2024-04-11,2024-04-09,0,8,West,Delivered,Air
299,378,4,BlueDart,2024-06-26,2024-07-04,2024-07-01,0,5,West,Delivered,Rail
300,379,2,FedEx,2024-05-10,2024-05-18,2024-05-21,0,11,East,Delivered,Air
301,382,3,DTDC,2022-03-17,2022-03-27,2022-04-02,1,16,North,Delivered,Rail
302,384,6,BlueDart,2024-06-27,2024-07-03,2024-07-01,0,4,South,Delivered,Van
303,385,2,Delhivery,2024-06-23,2024-06-27,2024-06-29,0,6,South,Delivered,Van
304,386,4,BlueDart,2023-09-08,2023-09-18,2023-09-13,0,5,South,Delivered,Air
305,387,6,BlueDart,2022-09-17,2022-09-20,2022-09-22,0,5,Central,Delivered,Air
306,388,9,FedEx,2023-03-18,2023-03-25,2023-03-22,0,4,Central,Delivered,Van
307,389,7,BlueDart,2022-03-17,2022-03-21,2022-03-29,0,12,East,Delivered,Truck
308,390,1,DTDC,2023-06-27,2023-06-30,2023-07-05,1,8,Central,Delivered,Rail
309,393,6,FedEx,2022-08-06,2022-08-16,2022-08-12,0,6,Central,Delivered,Van
310,394,9,DHL,2022-03-29,2022-04-06,2022-04-07,0,9,East,Delivered,Rail
311,397,3,DHL,2023-07-29,2023-08-03,2023-08-03,0,5,North,Delivered,Truck
312,398,2,Ekart,2024-06-19,2024-06-24,2024-06-24,0,5,East,Delivered,Air
313,399,1,Ekart,2024-03-29,2024-04-03,2024-04-06,0,8,East,Delivered,Rail
314,400,4,FedEx,2023-09-14,2023-09-23,2023-09-19,0,5,Central,Delivered,Rail
315,402,9,Delhivery,2023-09-07,2023-09-14,2023-09-16,0,9,South,Delivered,Air
316,403,4,Delhivery,2022-11-07,2022-11-14,2022-11-13,0,6,Central,Delivered,Rail
317,404,1,FedEx,2022-03-20,2022-03-25,2022-03-25,0,5,East,Delivered,Rail
318,405,2,DHL,2022-08-26,2022-08-30,2022-09-05,0,10,East,Delivered,Van
319,406,10,Ekart,2024-07-25,2024-07-30,2024-08-01,0,7,North,Delivered,Rail
320,407,7,DHL,2024-03-31,2024-04-06,2024-04-05,0,5,West,Delivered,Rail
321,408,4,DTDC,2022-07-12,2022-07-16,2022-07-18,0,6,North,Delivered,Air
322,409,1,BlueDart,2022-11-19,2022-11-24,2022-12-01,0,12,East,Delivered,Van
323,410,5,Ekart,2022-03-14,2022-03-24,2022-03-22,0,8,North,Delivered,Rail
324,411,6,Ekart,2024-01-03,2024-01-11,2024-01-18,1,15,South,Delivered,Truck
325,412,7,FedEx,2024-06-14,2024-06-20,2024-06-21,0,7,Central,Delivered,Air
326,413,8,Delhivery,2024-03-18,2024-03-23,2024-03-25,0,7,West,Delivered,Van
327,414,10,FedEx,2023-07-23,2023-07-26,2023-07-31,0,8,East,Delivered,Rail
328,415,10,Ekart,2024-10-05,2024-10-12,2024-10-10,0,5,East,Delivered,Van
329,416,4,BlueDart,2024-10-03,2024-10-11,2024-10-08,0,5,Central,Delivered,Rail
330,417,5,BlueDart,2022-02-07,2022-02-16,2022-02-12,0,5,East,Delivered,Van
331,418,2,BlueDart,2024-09-03,2024-09-10,2024-09-12,0,9,Central,Delivered,Van
332,419,8,FedEx,2024-09-06,2024-09-15,2024-09-15,1,9,North,Delivered,Rail
333,420,7,DHL,2023-06-06,2023-06-15,2023-06-09,0,3,South,Delivered,Truck
334,422,7,DHL,2022-09-29,2022-10-09,2022-10-09,0,10,West,Delivered,Truck
335,423,1,Delhivery,2023-04-01,2023-04-05,2023-04-07,0,6,North,Delivered,Van
336,424,8,DHL,2023-03-28,2023-04-02,2023-04-05,1,8,West,Delivered,Truck
337,428,3,FedEx,2024-01-11,2024-01-20,2024-01-19,0,8,Central,Delivered,Van
338,429,2,FedEx,2023-08-01,2023-08-07,2023-08-05,0,4,South,Delivered,Rail
339,430,1,DHL,2023-09-24,2023-09-28,2023-10-05,0,11,West,Delivered,Rail
340,432,10,Ekart,2024-03-01,2024-03-08,2024-03-11,0,10,East,Delivered,Air
341,434,10,Ekart,2024-08-03,2024-08-13,2024-08-08,0,5,West,Delivered,Truck
342,436,9,DTDC,2022-07-11,2022-07-14,2022-07-16,0,5,West,Delivered,Rail
343,437,10,Ekart,2023-07-26,2023-08-03,2023-08-12,1,17,Central,Delivered,Truck
344,438,10,Ekart,2022-11-28,2022-12-01,2022-12-07,0,9,North,Delivered,Air
345,439,9,FedEx,2022-10-08,2022-10-14,2022-10-13,0,5,South,Delivered,Van
346,440,4,DTDC,2022-10-01,2022-10-04,2022-10-09,0,8,West,Delivered,Van
347,441,8,Delhivery,2024-11-21,2024-11-26,2024-11-30,0,9,North,Delivered,Van
348,442,2,Delhivery,2024-10-27,2024-10-31,2024-11-08,0,12,East,Delivered,Rail
349,443,5,Delhivery,2024-01-23,2024-01-31,2024-02-04,0,12,South,Delivered,Rail
350,444,7,Delhivery,2022-06-27,2022-07-02,2022-07-02,0,5,East,Delivered,Rail
351,445,10,DHL,2024-07-26,2024-07-30,2024-07-30,0,4,West,Delivered,Air
352,446,5,FedEx,2023-03-23,2023-03-28,2023-03-26,0,3,East,Delivered,Rail
353,447,3,FedEx,2024-01-07,2024-01-12,2024-01-11,0,4,Central,Delivered,Truck
354,448,8,Delhivery,2023-03-11,2023-03-17,2023-03-18,0,7,West,Delivered,Van
355,449,3,Ekart,2023-03-08,2023-03-12,2023-03-12,0,4,North,Delivered,Van
356,452,7,Delhivery,2022-07-27,2022-07-31,2022-08-07,0,11,South,Delivered,Rail
357,453,3,BlueDart,2024-01-04,2024-01-09,2024-01-15,0,11,East,Delivered,Truck
358,454,6,Ekart,2023-07-04,2023-07-09,2023-07-16,1,12,Central,Delivered,Truck
359,455,10,FedEx,2023-11-27,2023-12-02,2023-12-07,0,10,East,Delivered,Van
360,456,3,Delhivery,2022-06-28,2022-07-03,2022-07-01,0,3,South,Delivered,Truck
361,457,8,DTDC,2022-04-04,2022-04-13,2022-04-15,1,11,Central,Delivered,Air
362,459,7,DTDC,2022-09-07,2022-09-15,2022-09-19,0,12,South,Delivered,Van
363,460,4,DTDC,2023-11-27,2023-12-02,2023-12-01,0,4,Central,Delivered,Rail
364,462,6,DHL,2024-02-18,2024-02-23,2024-02-26,1,8,West,Delivered,Air
365,464,7,Delhivery,2023-12-20,2023-12-30,2024-01-05,1,16,South,Delivered,Van
366,465,2,BlueDart,2024-03-25,2024-04-01,2024-04-05,0,11,South,Delivered,Rail
367,467,7,FedEx,2023-01-17,2023-01-22,2023-01-27,0,10,North,Delivered,Truck
368,468,10,DTDC,2024-03-09,2024-03-15,2024-03-21,0,12,North,Delivered,Air
369,469,8,FedEx,2024-02-13,2024-02-18,2024-03-06,1,22,Central,Delivered,Truck
370,471,10,Ekart,2023-08-23,2023-08-26,2023-09-02,0,10,South,Delivered,Truck
371,472,5,Delhivery,2023-07-19,2023-07-27,2023-07-29,0,10,Central,Delivered,Van
372,473,7,FedEx,2023-03-28,2023-04-06,2023-04-12,1,15,West,Delivered,Van
373,474,1,Delhivery,2023-09-01,2023-09-09,2023-09-12,0,11,East,Delivered,Truck
374,475,1,DTDC,2023-04-29,2023-05-08,2023-05-06,0,7,South,Delivered,Van
375,476,7,DHL,2023-07-21,2023-07-30,2023-08-02,0,12,South,Delivered,Van
376,477,8,FedEx,2022-01-08,2022-01-14,2022-01-15,0,7,Central,Delivered,Air
377,478,3,Delhivery,2023-11-23,2023-11-29,2023-11-29,0,6,North,Delivered,Air
378,479,4,Ekart,2024-05-25,2024-05-31,2024-05-30,0,5,South,Delivered,Air
379,481,8,DHL,2022-01-12,2022-01-20,2022-01-21,0,9,West,Delivered,Air
380,483,5,BlueDart,2024-12-20,2024-12-23,2024-12-27,0,7,South,Delivered,Truck
381,484,8,Ekart,2023-02-02,2023-02-05,2023-02-09,0,7,North,Delivered,Air
382,485,6,Ekart,2023-01-02,2023-01-06,2023-01-10,0,8,South,Delivered,Truck
383,486,6,DHL,2024-07-29,2024-08-08,2024-08-07,0,9,East,Delivered,Air
384,487,6,FedEx,2023-01-08,2023-01-11,2023-01-15,0,7,North,Delivered,Truck
385,488,7,Ekart,2023-01-29,2023-02-02,2023-02-08,0,10,West,Delivered,Van
386,489,6,BlueDart,2024-07-01,2024-07-09,2024-07-13,1,12,North,Delivered,Truck
387,491,5,Ekart,2024-01-26,2024-02-02,2024-01-31,0,5,West,Delivered,Air
388,492,1,DTDC,2024-08-11,2024-08-21,2024-08-16,0,5,South,Delivered,Air
389,493,4,BlueDart,2023-07-30,2023-08-03,2023-08-07,0,8,North,Delivered,Van
390,494,5,Ekart,2022-11-23,2022-11-27,2022-11-27,0,4,West,Delivered,Truck
391,495,3,Ekart,2023-08-07,2023-08-16,2023-08-21,1,14,South,Delivered,Rail
392,496,9,Delhivery,2024-04-12,2024-04-16,2024-04-23,0,11,West,Delivered,Van
393,497,1,Ekart,2023-04-05,2023-04-08,2023-04-11,0,6,East,Delivered,Rail
394,498,9,DTDC,2022-10-25,2022-11-01,2022-10-31,0,6,West,Delivered,Van
395,500,1,Ekart,2024-10-28,2024-11-06,2024-11-06,0,9,East,Delivered,Air
396,501,8,DHL,2024-01-10,2024-01-13,2024-01-15,0,5,East,Delivered,Van
397,503,5,FedEx,2024-04-25,2024-05-05,2024-05-14,1,19,East,Delivered,Air
398,504,7,Ekart,2023-10-02,2023-10-11,2023-10-14,0,12,North,Delivered,Truck
399,506,6,DHL,2022-09-26,2022-10-01,2022-10-06,0,10,North,Delivered,Van
400,507,5,DTDC,2022-06-17,2022-06-25,2022-06-29,0,12,Central,Delivered,Van
401,508,4,BlueDart,2022-08-16,2022-08-20,2022-08-19,0,3,North,Delivered,Air
402,509,7,Ekart,2024-07-04,2024-07-10,2024-07-12,1,8,East,Delivered,Rail
403,510,5,FedEx,2023-08-05,2023-08-08,2023-08-13,0,8,South,Delivered,Truck
404,511,2,DHL,2023-06-09,2023-06-13,2023-06-13,0,4,East,Delivered,Van
405,512,3,DTDC,2023-02-15,2023-02-23,2023-02-27,0,12,North,Delivered,Van
406,513,8,FedEx,2022-10-22,2022-10-27,2022-11-01,0,10,West,Delivered,Rail
407,514,6,DHL,2023-06-16,2023-06-21,2023-06-19,0,3,South,Delivered,Air
408,515,10,DHL,2022-08-31,2022-09-04,2022-09-17,1,17,East,Delivered,Air
409,517,5,FedEx,2024-02-06,2024-02-14,2024-02-21,1,15,Central,Delivered,Rail
410,519,10,BlueDart,2024-02-08,2024-02-13,2024-02-16,0,8,North,Delivered,Truck
411,520,4,Ekart,2022-09-14,2022-09-20,2022-09-26,1,12,Central,Delivered,Air
412,522,4,DHL,2022-09-13,2022-09-20,2022-09-22,0,9,North,Delivered,Air
413,523,10,DHL,2024-11-12,2024-11-21,2024-11-16,0,4,Central,Delivered,Truck
414,524,3,BlueDart,2023-03-27,2023-04-06,2023-03-31,0,4,Central,Delivered,Air
415,525,5,BlueDart,2024-06-30,2024-07-04,2024-07-08,0,8,North,Delivered,Truck
416,526,1,Delhivery,2024-06-07,2024-06-15,2024-06-12,0,5,North,Delivered,Rail
417,527,4,BlueDart,2022-03-09,2022-03-19,2022-03-21,1,12,Central,Delivered,Truck
418,528,3,BlueDart,2024-01-17,2024-01-24,2024-01-25,0,8,Central,Delivered,Air
419,529,7,BlueDart,2024-11-26,2024-11-29,2024-12-10,1,14,East,Delivered,Truck
420,530,3,BlueDart,2022-11-17,2022-11-24,2022-11-20,0,3,East,Delivered,Air
421,532,10,Ekart,2022-10-09,2022-10-16,2022-10-14,0,5,South,Delivered,Air
422,535,2,Ekart,2024-04-05,2024-04-13,2024-04-18,1,13,West,Delivered,Truck
423,536,6,FedEx,2023-05-01,2023-05-11,2023-05-10,0,9,West,Delivered,Truck
424,537,9,Ekart,2023-03-01,2023-03-11,2023-03-10,0,9,West,Delivered,Rail
425,538,9,BlueDart,2023-12-28,2023-12-31,2024-01-06,0,9,Central,Delivered,Air
426,539,7,Delhivery,2024-06-01,2024-06-07,2024-06-12,0,11,South,Delivered,Truck
427,541,8,BlueDart,2024-05-18,2024-05-25,2024-05-29,0,11,Central,Delivered,Rail
428,542,5,BlueDart,2024-02-13,2024-02-22,2024-02-20,0,7,East,Delivered,Truck
429,544,10,DHL,2024-05-26,2024-05-29,2024-06-04,0,9,North,Delivered,Rail
430,547,9,Ekart,2022-05-19,2022-05-24,2022-05-23,0,4,East,Delivered,Van
431,548,8,Delhivery,2023-01-12,2023-01-22,2023-01-24,1,12,Central,Delivered,Rail
432,549,9,Ekart,2022-09-12,2022-09-16,2022-09-16,0,4,East,Delivered,Rail
433,550,3,BlueDart,2022-01-25,2022-01-28,2022-02-10,1,16,South,Delivered,Van
434,551,2,Delhivery,2022-12-21,2022-12-25,2023-01-01,0,11,Central,Delivered,Air
435,552,1,Delhivery,2022-07-03,2022-07-08,2022-07-14,0,11,South,Delivered,Truck
436,557,5,DTDC,2022-08-07,2022-08-17,2022-08-13,0,6,North,Delivered,Air
437,558,4,BlueDart,2023-06-18,2023-06-26,2023-06-21,0,3,Central,Delivered,Van
438,559,8,DTDC,2023-01-16,2023-01-24,2023-01-26,1,10,East,Delivered,Air
439,560,9,BlueDart,2022-03-06,2022-03-15,2022-03-10,0,4,North,Delivered,Rail
440,561,9,Delhivery,2023-01-27,2023-02-06,2023-01-31,0,4,South,Delivered,Van
441,562,6,DHL,2022-09-13,2022-09-18,2022-09-17,0,4,North,Delivered,Rail
442,563,3,Ekart,2023-02-27,2023-03-07,2023-03-05,0,6,East,Delivered,Air
443,565,5,DHL,2023-03-22,2023-03-30,2023-04-06,1,15,Central,Delivered,Air
444,567,6,Ekart,2022-05-06,2022-05-13,2022-05-10,0,4,North,Delivered,Air
445,569,3,FedEx,2022-07-22,2022-07-27,2022-08-04,1,13,Central,Delivered,Van
446,571,8,DHL,2023-01-29,2023-02-01,2023-02-09,0,11,Central,Delivered,Air
447,572,7,Delhivery,2023-08-20,2023-08-26,2023-08-25,0,5,West,Delivered,Air
448,573,7,BlueDart,2022-11-16,2022-11-24,2022-12-01,1,15,East,Delivered,Truck
449,574,3,Delhivery,2023-06-19,2023-06-22,2023-06-29,1,10,East,Delivered,Truck
450,576,9,BlueDart,2024-01-31,2024-02-06,2024-02-08,0,8,North,Delivered,Truck
451,577,6,Delhivery,2024-08-27,2024-09-05,2024-09-03,0,7,West,Delivered,Air
452,578,1,Delhivery,2024-04-21,2024-04-29,2024-04-30,0,9,Central,Delivered,Rail
453,579,4,Delhivery,2024-04-20,2024-04-25,2024-05-05,1,15,Central,Delivered,Truck
454,581,7,Ekart,2023-03-20,2023-03-24,2023-04-09,1,20,Central,Delivered,Rail
455,582,9,Delhivery,2024-05-30,2024-06-04,2024-06-17,1,18,Central,Delivered,Air
456,583,9,Delhivery,2023-06-03,2023-06-10,2023-06-14,1,11,North,Delivered,Air
457,584,9,Ekart,2023-03-25,2023-03-29,2023-04-04,0,10,East,Delivered,Rail
458,585,1,FedEx,2024-07-20,2024-07-24,2024-07-30,0,10,Central,Delivered,Rail
459,586,10,DTDC,2022-05-08,2022-05-11,2022-05-11,0,3,West,Delivered,Truck
460,588,1,BlueDart,2023-09-30,2023-10-05,2023-10-06,1,6,Central,Delivered,Truck
461,591,3,Delhivery,2022-03-09,2022-03-17,2022-03-14,0,5,North,Delivered,Rail
462,592,5,DHL,2023-03-26,2023-04-03,2023-04-01,0,6,West,Delivered,Truck
463,593,3,Delhivery,2024-08-01,2024-08-06,2024-08-20,1,19,South,Delivered,Air
464,597,6,FedEx,2022-01-18,2022-01-27,2022-01-24,0,6,South,Delivered,Van
465,598,8,Delhivery,2022-10-01,2022-10-11,2022-10-07,0,6,Central,Delivered,Van
466,599,2,DTDC,2024-04-14,2024-04-20,2024-04-20,0,6,North,Delivered,Truck
467,600,3,BlueDart,2022-01-25,2022-01-31,2022-02-01,0,7,South,Delivered,Truck
468,601,9,DTDC,2024-12-06,2024-12-15,2024-12-15,0,9,East,Delivered,Air
469,602,10,FedEx,2022-08-09,2022-08-13,2022-08-18,0,9,South,Delivered,Truck
470,603,9,Ekart,2023-01-05,2023-01-10,2023-01-17,0,12,Central,Delivered,Truck
471,604,3,Ekart,2023-01-25,2023-01-30,2023-01-28,0,3,Central,Delivered,Air
472,605,3,Delhivery,2022-05-31,2022-06-09,2022-06-10,0,10,Central,Delivered,Air
473,606,3,FedEx,2024-08-10,2024-08-19,2024-08-22,1,12,West,Delivered,Rail
474,607,8,DHL,2022-03-28,2022-03-31,2022-04-17,1,20,East,Delivered,Rail
475,608,2,DTDC,2022-01-22,2022-01-30,2022-01-27,0,5,South,Delivered,Air
476,609,5,Delhivery,2024-07-23,2024-07-28,2024-07-31,0,8,Central,Delivered,Air
477,610,2,FedEx,2023-03-05,2023-03-10,2023-03-16,0,11,Central,Delivered,Truck
478,611,10,Delhivery,2023-12-15,2023-12-23,2023-12-26,0,11,West,Delivered,Rail
479,612,6,DTDC,2022-02-11,2022-02-16,2022-02-17,0,6,South,Delivered,Van
480,617,7,Delhivery,2024-08-09,2024-08-13,2024-08-17,0,8,Central,Delivered,Air
481,620,6,DHL,2024-03-15,2024-03-25,2024-03-30,1,15,South,Delivered,Rail
482,621,9,DHL,2024-08-21,2024-08-27,2024-08-27,0,6,Central,Delivered,Air
483,622,6,BlueDart,2022-03-01,2022-03-07,2022-03-08,0,7,North,Delivered,Truck
484,623,9,Delhivery,2024-06-13,2024-06-21,2024-06-28,1,15,West,Delivered,Van
485,624,6,BlueDart,2023-01-09,2023-01-12,2023-01-30,1,21,North,Delivered,Rail
486,625,5,DTDC,2022-05-04,2022-05-10,2022-05-14,0,10,North,Delivered,Rail
487,626,1,FedEx,2023-08-22,2023-08-26,2023-08-27,0,5,South,Delivered,Rail
488,628,6,DTDC,2023-05-08,2023-05-15,2023-05-11,0,3,Central,Delivered,Van
489,629,2,DHL,2023-04-16,2023-04-21,2023-04-26,0,10,North,Delivered,Van
490,630,7,DHL,2022-07-15,2022-07-18,2022-08-01,1,17,South,Delivered,Rail
491,631,4,Delhivery,2024-12-27,2024-12-30,2025-01-01,0,5,East,Delivered,Truck
492,632,4,DHL,2022-01-30,2022-02-06,2022-02-11,0,12,Central,Delivered,Van
493,634,4,DTDC,2024-04-10,2024-04-20,2024-04-20,0,10,South,Delivered,Rail
494,635,2,DTDC,2024-03-05,2024-03-11,2024-03-16,0,11,South,Delivered,Air
495,636,4,FedEx,2022-04-21,2022-04-28,2022-04-24,0,3,North,Delivered,Van
496,637,9,DHL,2024-06-24,2024-07-03,2024-07-04,0,10,East,Delivered,Van
497,638,10,BlueDart,2022-03-25,2022-03-29,2022-04-06,0,12,South,Delivered,Air
498,639,2,Ekart,2024-10-24,2024-10-30,2024-10-31,0,7,East,Delivered,Van
499,640,3,DHL,2022-01-17,2022-01-21,2022-01-26,0,9,North,Delivered,Van
500,641,8,BlueDart,2024-10-19,2024-10-25,2024-10-25,0,6,South,Delivered,Rail
501,642,6,Ekart,2022-10-17,2022-10-24,2022-11-03,1,17,South,Delivered,Van
502,644,1,Delhivery,2024-05-18,2024-05-25,2024-05-23,0,5,North,Delivered,Van
503,645,9,BlueDart,2023-10-11,2023-10-20,2023-10-16,0,5,North,Delivered,Van
504,646,7,FedEx,2022-05-11,2022-05-15,2022-05-14,0,3,West,Delivered,Truck
505,647,3,DHL,2024-02-02,2024-02-10,2024-02-06,0,4,West,Delivered,Rail
506,649,1,Delhivery,2022-12-15,2022-12-25,2022-12-18,0,3,South,Delivered,Van
507,650,7,FedEx,2023-10-21,2023-10-27,2023-10-24,0,3,South,Delivered,Van
508,651,10,DHL,2024-08-24,2024-08-29,2024-08-27,0,3,North,Delivered,Rail
509,652,2,DHL,2024-08-31,2024-09-09,2024-09-09,0,9,Central,Delivered,Rail
510,653,7,DTDC,2023-06-08,2023-06-16,2023-06-14,0,6,Central,Delivered,Van
511,654,5,BlueDart,2023-05-23,2023-05-28,2023-06-03,0,11,South,Delivered,Truck
512,655,4,FedEx,2024-04-16,2024-04-20,2024-04-26,0,10,East,Delivered,Truck
513,657,9,BlueDart,2024-02-04,2024-02-11,2024-02-09,0,5,South,Delivered,Van
514,659,6,Delhivery,2023-05-09,2023-05-19,2023-05-16,0,7,Central,Delivered,Van
515,660,3,DTDC,2024-10-22,2024-10-25,2024-11-03,1,12,East,Delivered,Van
516,661,10,DTDC,2024-05-29,2024-06-03,2024-06-09,0,11,East,Delivered,Truck
517,662,9,DHL,2022-05-16,2022-05-19,2022-05-19,0,3,West,Delivered,Truck
518,663,4,Ekart,2024-02-11,2024-02-19,2024-02-17,0,6,East,Delivered,Air
519,664,6,DTDC,2024-06-04,2024-06-13,2024-06-11,0,7,Central,Delivered,Rail
520,665,4,FedEx,2023-09-06,2023-09-16,2023-09-13,0,7,North,Delivered,Truck
521,667,10,Ekart,2023-09-10,2023-09-20,2023-09-22,1,12,East,Delivered,Rail
522,668,8,Delhivery,2023-11-28,2023-12-02,2023-12-10,0,12,West,Delivered,Air
523,669,1,DTDC,2024-03-04,2024-03-07,2024-03-20,1,16,West,Delivered,Rail
524,670,3,BlueDart,2022-09-27,2022-09-30,2022-10-09,1,12,North,Delivered,Van
525,671,5,DTDC,2022-11-16,2022-11-22,2022-11-24,0,8,North,Delivered,Truck
526,672,5,BlueDart,2023-03-14,2023-03-18,2023-03-22,0,8,East,Delivered,Van
527,674,10,DHL,2024-11-03,2024-11-07,2024-11-07,0,4,South,Delivered,Rail
528,675,4,FedEx,2024-08-04,2024-08-11,2024-08-09,0,5,West,Delivered,Van
529,677,4,DTDC,2024-01-31,2024-02-03,2024-02-08,0,8,West,Delivered,Van
530,678,6,DHL,2023-07-15,2023-07-18,2023-07-24,0,9,Central,Delivered,Truck
531,680,6,FedEx,2024-11-16,2024-11-20,2024-11-27,0,11,Central,Delivered,Van
532,683,8,BlueDart,2022-05-29,2022-06-07,2022-06-10,0,12,South,Delivered,Air
533,684,9,DTDC,2022-11-02,2022-11-09,2022-11-06,0,4,Central,Delivered,Air
534,685,4,Ekart,2022-08-14,2022-08-24,2022-08-21,0,7,South,Delivered,Air
535,686,1,Ekart,2022-01-26,2022-02-03,2022-01-30,0,4,South,Delivered,Rail
536,687,4,FedEx,2023-04-14,2023-04-19,2023-04-21,0,7,Central,Delivered,Rail
537,689,10,DHL,2024-05-12,2024-05-20,2024-05-18,0,6,West,Delivered,Van
538,690,8,DTDC,2022-09-14,2022-09-19,2022-09-20,0,6,East,Delivered,Air
539,691,2,FedEx,2022-12-29,2023-01-07,2023-01-02,0,4,North,Delivered,Air
540,692,7,Ekart,2022-08-02,2022-08-09,2022-08-11,0,9,South,Delivered,Van
541,694,1,Delhivery,2023-03-01,2023-03-08,2023-03-12,0,11,Central,Delivered,Van
542,698,4,DHL,2024-11-04,2024-11-09,2024-11-07,0,3,Central,Delivered,Van
543,701,9,FedEx,2024-11-03,2024-11-09,2024-11-09,0,6,North,Delivered,Air
544,702,8,DHL,2024-07-16,2024-07-21,2024-07-24,0,8,Central,Delivered,Air
545,703,9,DHL,2024-04-16,2024-04-22,2024-04-26,0,10,East,Delivered,Rail
546,704,10,FedEx,2024-05-08,2024-05-17,2024-05-15,0,7,East,Delivered,Truck
547,705,10,Delhivery,2024-12-21,2024-12-30,2025-01-05,1,15,East,Delivered,Air
548,706,2,BlueDart,2023-07-17,2023-07-27,2023-07-28,0,11,North,Delivered,Truck
549,709,9,BlueDart,2023-06-26,2023-06-30,2023-07-08,0,12,North,Delivered,Air
550,711,8,Ekart,2024-04-03,2024-04-08,2024-04-12,0,9,South,Delivered,Truck
551,712,3,BlueDart,2024-03-15,2024-03-25,2024-03-19,0,4,Central,Delivered,Air
552,713,8,Ekart,2022-08-08,2022-08-14,2022-08-17,0,9,South,Delivered,Van
553,714,9,FedEx,2023-06-03,2023-06-08,2023-06-09,0,6,West,Delivered,Van
554,715,2,FedEx,2023-01-22,2023-01-27,2023-01-31,0,9,North,Delivered,Truck
555,716,6,DHL,2023-06-19,2023-06-27,2023-06-28,0,9,North,Delivered,Rail
556,718,4,FedEx,2024-02-15,2024-02-21,2024-02-26,0,11,West,Delivered,Rail
557,720,4,Delhivery,2022-05-02,2022-05-06,2022-05-13,1,11,East,Delivered,Rail
558,721,10,Delhivery,2024-08-22,2024-08-31,2024-08-30,0,8,North,Delivered,Rail
559,722,7,BlueDart,2023-06-11,2023-06-21,2023-06-15,0,4,East,Delivered,Van
560,723,7,FedEx,2023-11-29,2023-12-09,2023-12-03,0,4,North,Delivered,Rail
561,725,3,FedEx,2024-01-14,2024-01-24,2024-01-22,0,8,North,Delivered,Rail
562,727,2,Ekart,2023-08-15,2023-08-19,2023-08-18,0,3,Central,Delivered,Truck
563,728,5,DHL,2022-05-17,2022-05-23,2022-05-28,0,11,North,Delivered,Air
564,729,2,FedEx,2023-10-11,2023-10-17,2023-10-17,0,6,North,Delivered,Truck
565,730,5,BlueDart,2023-03-16,2023-03-20,2023-03-22,1,6,East,Delivered,Truck
566,732,1,Delhivery,2023-04-28,2023-05-02,2023-05-06,0,8,East,Delivered,Truck
567,734,4,DHL,2023-05-31,2023-06-06,2023-06-03,0,3,Central,Delivered,Rail
568,735,8,DHL,2024-07-25,2024-08-04,2024-08-01,0,7,West,Delivered,Air
569,738,9,BlueDart,2024-09-26,2024-09-30,2024-09-30,0,4,West,Delivered,Truck
570,739,7,Delhivery,2022-07-20,2022-07-23,2022-07-31,0,11,Central,Delivered,Truck
571,741,10,DTDC,2022-04-11,2022-04-21,2022-04-23,0,12,South,Delivered,Air
572,742,3,DHL,2022-11-11,2022-11-17,2022-11-22,0,11,Central,Delivered,Truck
573,743,9,Delhivery,2024-07-01,2024-07-06,2024-07-05,0,4,North,Delivered,Air
574,744,2,FedEx,2023-11-24,2023-12-01,2023-12-03,0,9,North,Delivered,Rail
575,745,7,DTDC,2022-10-19,2022-10-29,2022-10-27,0,8,West,Delivered,Van
576,746,10,FedEx,2022-06-30,2022-07-06,2022-07-03,0,3,South,Delivered,Truck
577,747,3,BlueDart,2024-08-22,2024-08-29,2024-09-01,0,10,Central,Delivered,Van
578,749,3,FedEx,2024-06-21,2024-06-24,2024-07-06,1,15,Central,Delivered,Van
579,750,8,Ekart,2024-10-30,2024-11-04,2024-11-12,1,13,East,Delivered,Truck
580,751,3,DTDC,2022-08-03,2022-08-12,2022-08-07,0,4,East,Delivered,Rail
581,752,1,Ekart,2022-10-17,2022-10-24,2022-10-23,0,6,East,Delivered,Air
582,753,1,BlueDart,2023-06-25,2023-07-03,2023-07-04,0,9,West,Delivered,Van
583,754,7,DHL,2024-12-20,2024-12-29,2024-12-25,0,5,North,Delivered,Truck
584,755,9,Delhivery,2023-07-30,2023-08-04,2023-08-05,0,6,North,Delivered,Truck
585,756,1,DHL,2024-08-02,2024-08-08,2024-08-14,0,12,South,Delivered,Rail
586,757,2,BlueDart,2024-07-08,2024-07-15,2024-07-15,0,7,West,Delivered,Truck
587,758,10,Delhivery,2023-02-19,2023-02-25,2023-03-02,0,11,East,Delivered,Truck
588,759,2,FedEx,2022-02-25,2022-03-07,2022-03-15,1,18,West,Delivered,Air
589,760,8,Delhivery,2024-11-18,2024-11-27,2024-12-01,1,13,North,Delivered,Rail
590,761,1,DHL,2023-07-09,2023-07-19,2023-07-15,0,6,West,Delivered,Rail
591,762,3,DTDC,2024-07-16,2024-07-24,2024-07-23,0,7,North,Delivered,Van
